,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min]
4507,0.5,0.8695652173913047,0.7283950617283992,0.5223880597014925,0.8814229249011857
12020,0.5,0.752915069276078,0.6159278433477269,0.8587032273488291,0.35968379446640314
2638,0.5,0.4891304347826093,0.4320987654321016,0.5181236673773987,0.8458498023715414
12910,0.5,0.21857608684633334,0.29898765407070016,0.3380788901556755,0.8577075098814229
2586,0.5,0.46739130434782794,0.4197530864197603,0.40724946695095954,0.32806324110671936
4126,0.5,0.6847826086956488,0.5432098765432158,0.7611940298507462,0.27667984189723316
12952,0.5,0.6850349906904256,0.6474722705747453,0.5778421470090973,0.9288537549407114
15222,0.5,0.7306314954700355,0.6382157481998618,0.5858889177329558,0.07905138339920947
10499,0.0,0.8869235496110548,0.7971394741280804,0.7342269639798757,0.4426877470355731
7291,1.0,0.5652173913043441,0.7283950617283992,0.6609808102345416,0.7628458498023715
1741,0.5,0.2717391304347814,0.19753086419753174,0.08315565031982941,0.7035573122529644
530,1.0,0.22826086956521152,0.44444444444444997,0.3390191897654584,0.4980237154150197
8558,1.0,0.17391304347825098,0.22222222222222143,0.6609808102345416,0.47826086956521735
1870,0.5,0.2717391304347814,0.22222222222222143,0.2771855010660981,0.458498023715415
13929,0.5,0.4155663795518336,0.4889797344121618,0.7482111678701018,0.8577075098814229
18207,0.5,0.6683199559924518,0.6400012665356627,0.61765502170315,0.7944664031620553
5431,0.5,0.7499999999999929,0.7530864197530889,0.3390191897654584,0.6245059288537549
3463,0.5,0.7499999999999929,0.7037037037037024,0.255863539445629,0.16205533596837943
4589,1.0,0.9021739130434767,0.790123456790127,0.26439232409381663,0.02766798418972332
6976,1.0,0.4782608695652115,0.5679012345679055,0.30703624733475476,0.023715415019762844
17265,0.5,0.5712488438616106,0.5757867087508259,0.8775711111561941,0.8181818181818181
1828,0.5,0.30434782608695343,0.2716049382716008,0.25373134328358204,0.02766798418972332
11350,0.5,0.3473260954744575,0.3041908153273454,0.2384215949269879,0.826086956521739
1699,0.5,0.3152173913043441,0.2839506172839492,0.3859275053304905,0.23320158102766797
13880,0.5,0.6852545490321589,0.5925925925925952,0.7702689656064088,0.8063241106719367
11815,0.5,0.2861725967770852,0.34655609673177423,0.7040442819110784,0.8181818181818181
17611,0.5,0.7655728817343359,0.6182040597490044,0.6259857466684677,0.25296442687747034
5171,1.0,0.8260869565217348,0.8518518518518547,0.5607675906183368,0.32411067193675885
9622,0.5,0.5942069223600512,0.6130910299860375,0.8564542260117483,0.7470355731225296
9061,1.0,0.4239130434782581,0.5802469135802468,0.42004264392324087,0.13438735177865613
2484,0.5,0.44565217391303946,0.4320987654321016,0.45628997867803833,0.11462450592885375
17569,1.0,0.7942424479992596,0.6105001073237162,0.7240610744450864,0.6482213438735177
16150,0.5,0.7813418146868685,0.6006214920194637,0.6861223510064383,0.6205533596837944
5015,0.5,0.9021739130434767,0.9135802469135825,0.511727078891258,0.4743083003952569
14905,0.0,0.5496367897884653,0.5665635329028973,0.5932655077951889,0.15810276679841895
16001,0.0,0.41904595823282165,0.3808732656608953,0.35776340760484926,0.8893280632411067
1228,1.0,0.3478260869565162,0.48148148148148806,0.5991471215351813,0.4229249011857707
1541,0.5,0.2717391304347814,0.2592592592592595,0.30277185501066084,0.20948616600790512
3652,0.5,0.7499999999999929,0.6172839506172849,0.34754797441364593,0.3952569169960474
9392,0.5,0.35869565217391397,0.46913580246913966,0.5138592750533049,0.24901185770750986
10907,0.5,0.8027839233168095,0.605234319042907,0.6639310820460729,0.023715415019762844
17715,0.5,0.41028270470761896,0.5640687203897343,0.23653600526585528,0.8537549407114624
17762,0.5,0.5738812027179492,0.7537650665389961,0.3990947636569697,0.8458498023715414
18011,0.5,0.17765697611502418,0.2592592592592595,0.8190236970274813,0.7944664031620553
3904,1.0,0.7282608695652115,0.5802469135802468,0.27292110874200415,0.533596837944664
11586,1.0,0.7631109637430029,0.5613679725461509,0.6947965376871155,0.6521739130434783
10468,0.0,0.7686284613285963,0.7094083324393097,0.2942946547551156,0.8972332015810276
8607,0.5,0.22826086956521152,0.3209876543209944,0.3987206823027718,0.0909090909090909
3316,1.0,0.7173913043478208,0.6296296296296333,0.3240938166311299,0.2569169960474308
18461,0.5,0.3448982535114098,0.4733018279198262,0.26693825186170494,0.8537549407114624
13113,0.5,0.5957754074104784,0.6203895064730105,0.8345064501785235,0.7984189723320158
4899,0.5,0.9891304347826022,0.9753086419753103,0.49040511727078895,0.05138339920948616
15122,0.5,0.6934857730696464,0.6680478891962593,0.7550359893921039,0.8181818181818181
1359,0.5,0.35869565217391397,0.49382716049382935,0.7228144989339018,0.023715415019762844
15307,0.5,0.7284542053676404,0.5710151032312112,0.6842195420805315,0.25296442687747034
15917,0.5,0.7984455849242593,0.713228433252894,0.8313786692921117,0.6640316205533596
868,0.5,0.021739130434781373,0.03703703703703809,0.33688699360341146,0.6679841897233201
8916,0.5,0.3260869565217348,0.3950617283950635,0.6950959488272921,0.17391304347826086
7629,0.5,0.5869565217391255,0.7654320987654302,0.6417910447761195,0.8774703557312252
5873,0.5,0.6195652173912976,0.6419753086419746,0.36673773987206815,0.023715415019762844
17970,0.5,0.7717391304347743,0.5679012345679055,0.6708789039387006,0.6403162055335968
1968,0.5,0.4782608695652115,0.48148148148148806,0.34328358208955223,0.6798418972332015
9132,1.0,0.4347826086956488,0.5925925925925952,0.5842217484008527,0.04743083003952569
9846,0.5,0.3184150561559562,0.366013488681169,0.721027234852438,0.8181818181818181
4551,0.5,0.9130434782608674,0.8148148148148167,0.5501066098081022,0.47826086956521735
15970,0.5,0.7551788261247481,0.6366104135748856,0.6561249990015565,0.08695652173913043
17161,1.0,0.7961325022723713,0.595607286531596,0.6644022341849742,0.023715415019762844
1673,1.0,0.30434782608695343,0.20987654320987303,0.8528784648187633,0.7391304347826086
3712,0.5,0.7826086956521721,0.7283950617283992,0.5031982942430704,0.1541501976284585
1102,0.5,0.18478260869564878,0.2592592592592595,0.3646055437100213,0.7470355731225296
14664,0.5,0.59176935820728,0.6601570835038402,0.8430658139487393,0.7470355731225296
5139,0.0,0.8152173913043441,0.8395061728395063,0.5543710021321961,0.015810276679841896
16444,0.5,0.3150886097299761,0.3638655506986552,0.4453355084205267,0.8735177865612648
770,0.0,0.17391304347825098,0.2592592592592595,0.3773987206823026,0.4110671936758893
7179,0.5,0.5434782608695627,0.6913580246913611,0.4392324093816631,0.4150197628458498
4275,1.0,0.7934782608695627,0.5802469135802468,0.49040511727078895,0.13833992094861658
8496,1.0,0.21739130434782084,0.3456790123456841,0.6226012793176972,0.6956521739130435
17248,0.5,0.36172405293405774,0.3821560660562682,0.40834086799664193,0.8695652173913043
16049,0.5,0.7484788350203644,0.5887653234117849,0.9045214196717122,0.33992094861660077
2626,0.0,0.4782608695652115,0.4320987654321016,0.43710021321961623,0.7193675889328063
18186,0.0,0.3841735576044769,0.41345735220749447,0.59740566620893,0.8300395256916996
8109,0.0,0.3260869565217348,0.45679012345679126,0.2068230277185501,0.0
1410,0.5,0.3369565217391255,0.46913580246913966,0.17484008528784645,0.5375494071146245
2338,0.5,0.44565217391303946,0.3950617283950635,0.4776119402985074,0.3438735177865612
4512,0.5,0.8586956521739069,0.7037037037037024,0.7185501066098079,0.03162055335968379
1282,0.5,0.3478260869565162,0.5308641975308674,0.1279317697228145,0.08695652173913043
13520,0.5,0.7579815184329277,0.7306559993686221,0.679822232814012,0.8458498023715414
845,0.5,0.043478260869562746,0.06172839506172778,0.6801705756929637,0.3992094861660079
16969,1.0,0.42940992152467317,0.33062119495347275,0.3718218456617167,0.7984189723320158
4350,0.0,0.8043478260869534,0.6296296296296333,0.744136460554371,0.09881422924901186
13004,0.5,0.3847416771443335,0.49642285225677796,0.7734412218718982,0.8023715415019762
3099,0.5,0.6195652173912976,0.48148148148148806,0.17057569296375263,0.525691699604743
1178,0.0,0.19565217391303946,0.3333333333333357,0.5650319829424307,0.6956521739130435
761,1.0,0.1630434782608674,0.2716049382716008,0.24946695095948823,0.30039525691699603
11186,0.5,0.6020372331686161,0.6130733237186732,0.5906359361084332,0.31225296442687744
8812,0.5,0.3260869565217348,0.3950617283950635,0.2260127931769722,0.6877470355731224
18411,0.5,0.5889395298536755,0.7099765580930679,0.8069008259047072,0.7509881422924901
7852,0.5,0.4130434782608674,0.5925925925925952,0.3901918976545842,0.5770750988142292
2108,1.0,0.46739130434782794,0.4074074074074119,0.9360341151385927,0.4743083003952569
4109,1.0,0.6521739130434767,0.518518518518519,0.4136460554371002,0.1067193675889328
16893,0.5,0.8711854743389935,0.7388291085931087,0.6653994420003624,0.7865612648221343
11485,0.5,0.7558222418366896,0.6098979590954556,0.6296517655070282,0.25296442687747034
14144,0.5,0.6731579775963397,0.6742726583335283,0.40236529606135607,0.8458498023715414
6435,1.0,0.6521739130434767,0.6296296296296333,0.42643923240938164,0.09881422924901186
10670,0.5,0.7971003201628051,0.6405215179299972,0.5588450717052641,0.7470355731225296
4420,0.5,0.8478260869565233,0.6790123456790127,0.42643923240938164,0.8656126482213438
11801,0.5,0.667381639375499,0.5382747413666849,0.7859253385867708,0.7707509881422925
8265,0.5,0.20652173913043015,0.3333333333333357,0.21108742004264391,0.7233201581027667
2336,0.5,0.4347826086956488,0.3580246913580325,0.6140724946695095,0.32806324110671936
13343,0.5,0.5784598875374627,0.5778342890538468,0.8828756102354471,0.8221343873517786
9820,0.5,0.8206724264612717,0.6651407089608412,0.5859546543801806,0.41897233201581024
2463,0.5,0.44565217391303946,0.44444444444444997,0.5650319829424307,0.7312252964426877
11510,0.5,0.6384693169638069,0.7537304267637737,0.6595755901978262,0.8774703557312252
17783,1.0,0.6436170359538806,0.5581239342623974,0.15998528875803664,0.8695652173913043
3565,1.0,0.7499999999999929,0.6790123456790127,0.488272921108742,0.35968379446640314
4359,1.0,0.8260869565217348,0.654320987654323,0.4392324093816631,0.20553359683794464
2916,0.5,0.5326086956521721,0.44444444444444997,0.6226012793176972,0.23320158102766797
1672,0.5,0.29347826086956275,0.19753086419753174,0.5628997867803838,0.7312252964426877
4908,0.5,0.9565217391304373,0.9382716049382722,0.6439232409381661,0.1541501976284585
15680,0.5,0.04363538980067716,0.060863183619645156,0.7580111469740536,0.849802371541502
10912,0.5,0.5968957292636006,0.6692144652314838,0.9757337207915802,0.8181818181818181
16797,0.5,0.7114818990858609,0.5002120906751344,0.5377674972297504,0.9209486166007904
8181,0.5,0.25,0.3209876543209944,0.5735607675906182,0.7549407114624506
1049,0.0,0.1521739130434696,0.22222222222222143,0.28784648187633266,0.15019762845849802
17674,0.5,0.44170616822149356,0.5908826375871854,0.3743532690347299,0.849802371541502
16550,0.5,0.767959864689054,0.6991452947960823,0.6311475567554741,0.8418972332015809
15762,0.5,0.7717391304347743,0.5679012345679055,0.7251009081497002,0.6482213438735177
17810,0.5,0.43363400839407973,0.3573723998287406,0.7139928089636081,0.8616600790513833
4561,1.0,0.9130434782608674,0.864197530864196,0.6055437100213219,0.5810276679841897
9020,0.5,0.35869565217391397,0.45679012345679126,0.7526652452025586,0.5731225296442687
630,1.0,0.2608695652173836,0.4320987654321016,0.15565031982942423,0.6956521739130435
8392,0.5,0.21739130434782084,0.3456790123456841,0.49466950959488265,0.3557312252964427
14914,0.5,0.5470169702883894,0.7427503781884681,0.5967419558263509,0.8774703557312252
11725,0.5,0.3205132021944195,0.3133110660435605,0.8342224783974401,0.8537549407114624
18204,0.0,0.3380207503207444,0.367171539522154,0.42794130811614695,0.8181818181818181
10638,0.0,0.24800581987184245,0.2806202003607581,0.40088377021694976,0.8814229249011857
14971,1.0,0.8239626737113213,0.69748476968158,0.8420245976888623,0.003952569169960474
16328,0.0,0.8821551062597734,0.7175915226021132,0.7198832835984776,0.2608695652173913
8463,0.5,0.29347826086956275,0.4320987654321016,0.42004264392324087,0.3438735177865612
5213,0.5,0.7934782608695627,0.790123456790127,0.1428571428571428,0.7826086956521738
13118,0.5,0.7308203414892489,0.5954996471235958,0.8560083768546629,0.3517786561264822
13478,1.0,0.7299647901260258,0.6252649373673194,0.3904700988372234,0.7391304347826086
13667,0.5,0.3908304582303117,0.39345038901274876,0.8676185060828214,0.7509881422924901
5716,0.5,0.5978260869565162,0.6296296296296333,0.34328358208955223,0.12252964426877469
14065,0.5,0.6381650353612258,0.7821752454682951,0.8487603084196096,0.7826086956521738
2200,0.5,0.4130434782608674,0.3580246913580325,0.8038379530916844,0.6007905138339921
1111,1.0,0.19565217391303946,0.2962962962963047,0.3752665245202559,0.8300395256916996
7283,0.5,0.5652173913043441,0.7283950617283992,0.7398720682302771,0.683794466403162
6551,1.0,0.6195652173912976,0.7283950617283992,0.4243070362473347,0.5533596837944663
3606,0.5,0.7717391304347743,0.6666666666666714,0.5266524520255862,0.7707509881422925
14437,0.5,0.16432905330663772,0.2941060573294365,0.8923814677679267,0.7865612648221343
9769,0.5,0.5549920139903577,0.5711705718738074,0.8656124623170036,0.8142292490118577
16339,0.5,0.5032114316434289,0.6495094917951434,0.9655241076891679,0.8221343873517786
15444,0.5,0.707620882405557,0.7425440444621998,0.802065119001067,0.7430830039525691
3121,0.5,0.6521739130434767,0.5308641975308674,0.45628997867803833,0.7786561264822134
6769,0.5,0.5760869565217348,0.5308641975308674,0.3582089552238805,0.4150197628458498
16961,1.0,0.5091990856973467,0.6932683625043907,0.18517787287458265,0.8537549407114624
18290,0.5,0.6950964223703551,0.6752455195778708,0.9578976199835085,0.7114624505928854
8452,0.5,0.28260869565216495,0.4074074074074119,0.37100213219616196,0.2134387351778656
9079,0.5,0.4130434782608674,0.5802469135802468,0.5074626865671641,0.31225296442687744
8472,0.5,0.2608695652173836,0.3827160493827222,0.3006396588486141,0.450592885375494
1697,0.5,0.3369565217391255,0.2839506172839492,0.3688699360341151,0.1976284584980237
7338,0.5,0.5652173913043441,0.7407407407407405,0.7377398720682302,0.4110671936758893
14897,0.5,0.5541360571185407,0.5506406982850507,0.23367252399924165,0.8577075098814229
14186,0.5,0.6888576314016603,0.6525841210567336,0.9503425109753054,0.8142292490118577
12984,0.5,0.44144815025457973,0.5555555555555571,0.9038371695200531,0.3636363636363636
5885,0.5,0.6195652173912976,0.6419753086419746,0.3901918976545842,0.19367588932806323
1192,0.5,0.21739130434782084,0.3703703703703738,0.34115138592750527,0.8616600790513833
13802,0.5,0.6868781069016876,0.708625781896643,0.9752590665735787,0.5533596837944663
16079,0.5,0.6015645739531195,0.6130377678557153,0.8249563598439578,0.8023715415019762
8759,0.5,0.28260869565216495,0.4197530864197603,0.25373134328358204,0.12648221343873517
8275,0.5,0.19565217391303946,0.3456790123456841,0.34328358208955223,0.0
4411,0.5,0.8369565217391255,0.6790123456790127,0.5223880597014925,0.7826086956521738
15589,0.5,0.5543186242844058,0.5777512437942249,0.8520393342388131,0.8102766798418972
8143,0.5,0.3260869565217348,0.4074074074074119,0.601279317697228,0.35968379446640314
11959,0.5,0.9115859244626989,0.868076437214178,0.8369318677169086,0.8418972332015809
18025,0.5,0.6269556209528488,0.678353738945809,0.9147969112643652,0.7984189723320158
2424,0.0,0.3913043478260789,0.3703703703703738,0.5970149253731343,0.31225296442687744
14723,0.5,0.44219529951893577,0.5279232887758454,0.7590618336886994,0.7944664031620553
6909,0.5,0.5326086956521721,0.5679012345679055,0.8400852878464817,0.15810276679841895
2410,0.5,0.38043478260869534,0.3703703703703738,0.32196162046908317,0.18577075098814227
2634,1.0,0.4782608695652115,0.4320987654321016,0.5373134328358208,0.8102766798418972
16140,1.0,0.4714220234290707,0.43782139128818187,0.07737970603376076,0.8893280632411067
13498,0.5,0.6744701565255795,0.7503494437143701,0.8120998875194052,0.3675889328063241
7025,1.0,0.4782608695652115,0.5925925925925952,0.4093816631130063,0.5177865612648221
1735,0.5,0.30434782608695343,0.22222222222222143,0.7953091684434968,0.6363636363636364
2892,0.5,0.5652173913043441,0.48148148148148806,0.6417910447761195,0.8656126482213438
1832,0.5,0.28260869565216495,0.24691358024691112,0.3752665245202559,0.05928853754940711
5467,0.0,0.7608695652173907,0.7530864197530889,0.10447761194029848,0.16996047430830039
2367,0.5,0.4021739130434767,0.3456790123456841,0.3113006396588486,0.6284584980237153
9662,0.5,0.8254362147149763,0.6724699490973975,0.5920035620800734,0.4229249011857707
16013,0.5,0.7596631492119812,0.5578415437705715,0.5613182351189981,0.21739130434782608
3018,0.0,0.5543478260869534,0.5061728395061778,0.5842217484008527,0.5454545454545454
3404,1.0,0.6956521739130395,0.6049382716049436,0.47121535181236673,0.3359683794466403
8292,1.0,0.20652173913043015,0.3456790123456841,0.7228144989339018,0.16996047430830039
5108,0.0,0.8369565217391255,0.827160493827158,0.36247334754797444,0.6640316205533596
10216,0.0,0.7826086956521721,0.6419753086419746,0.7605292697517085,0.3952569169960474
16918,0.5,0.693254615158466,0.7337591746291636,0.6998235534594475,0.8221343873517786
